_id,type,value,unit,location,deviceId,timestamp,receivedAt
6a2d0f6d00664fabf87a303b,amplitude,51.27,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:06:05.584Z,2026-06-13T08:06:05.686Z
6a2d0f7200664fabf87a303e,amplitude,58.33,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:06:10.482Z,2026-06-13T08:06:10.585Z
6a2d0f7700664fabf87a3041,amplitude,55.64,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:06:15.619Z,2026-06-13T08:06:15.722Z
6a2d0f7c00664fabf87a3044,amplitude,59.72,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:06:20.507Z,2026-06-13T08:06:20.614Z
6a2d0f8100664fabf87a3047,amplitude,56.17,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:06:25.629Z,2026-06-13T08:06:25.729Z
6a2d0f8600664fabf87a304a,amplitude,57.08,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:06:30.565Z,2026-06-13T08:06:30.662Z
6a2d0f8b00664fabf87a304d,amplitude,55.7,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:06:35.677Z,2026-06-13T08:06:35.775Z
6a2d0f9000664fabf87a3050,amplitude,55.83,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:06:40.588Z,2026-06-13T08:06:40.688Z
6a2d0f9500664fabf87a3053,amplitude,51.39,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:06:45.489Z,2026-06-13T08:06:45.589Z
6a2d0f9a00664fabf87a3056,amplitude,54.89,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:06:50.606Z,2026-06-13T08:06:50.712Z
6a2d0f9f00664fabf87a3059,amplitude,56.76,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:06:55.527Z,2026-06-13T08:06:55.626Z
6a2d0fa400664fabf87a305c,amplitude,53.61,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:07:00.665Z,2026-06-13T08:07:00.763Z
6a2d0fa900664fabf87a305f,amplitude,61.73,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:07:05.567Z,2026-06-13T08:07:05.669Z
6a2d0fae00664fabf87a3062,amplitude,60.5,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:07:10.681Z,2026-06-13T08:07:10.806Z
6a2d0fb300664fabf87a3065,amplitude,56.95,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:07:15.624Z,2026-06-13T08:07:15.726Z
6a2d0fb800664fabf87a3068,amplitude,56.51,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:07:20.725Z,2026-06-13T08:07:20.827Z
6a2d0fbd00664fabf87a306b,amplitude,55.13,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:07:25.643Z,2026-06-13T08:07:25.745Z
6a2d0fc200664fabf87a306e,amplitude,55.86,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:07:30.780Z,2026-06-13T08:07:30.881Z
6a2d0fc700664fabf87a3071,amplitude,55.53,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:07:35.678Z,2026-06-13T08:07:35.780Z
6a2d0fcc00664fabf87a3074,amplitude,54.28,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:07:40.795Z,2026-06-13T08:07:40.898Z
6a2d0fd100664fabf87a3077,amplitude,57.02,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:07:45.712Z,2026-06-13T08:07:45.813Z
6a2d0fd600664fabf87a307a,amplitude,52.88,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:07:50.618Z,2026-06-13T08:07:50.717Z
6a2d0fdb00664fabf87a307d,amplitude,56.23,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:07:55.756Z,2026-06-13T08:07:55.858Z
6a2d0fe000664fabf87a3080,amplitude,55.69,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:08:00.655Z,2026-06-13T08:08:00.756Z
6a2d0fe500664fabf87a3083,amplitude,54.93,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:08:05.777Z,2026-06-13T08:08:05.876Z
6a2d0fea00664fabf87a3086,amplitude,72.09,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:08:10.698Z,2026-06-13T08:08:10.796Z
6a2d0fef00664fabf87a3089,amplitude,74.13,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:08:15.822Z,2026-06-13T08:08:15.925Z
6a2d0ff400664fabf87a308c,amplitude,88.84,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:08:20.760Z,2026-06-13T08:08:20.859Z
6a2d0ff900664fabf87a308f,amplitude,62.55,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:08:25.864Z,2026-06-13T08:08:25.961Z
6a2d0ffe00664fabf87a3092,amplitude,57.69,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:08:30.780Z,2026-06-13T08:08:30.882Z
6a2d100300664fabf87a3095,amplitude,57.46,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:08:35.887Z,2026-06-13T08:08:35.988Z
6a2d100800664fabf87a3098,amplitude,57.46,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:08:40.808Z,2026-06-13T08:08:40.907Z
6a2d100d00664fabf87a309b,amplitude,62.75,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:08:45.722Z,2026-06-13T08:08:45.828Z
6a2d101200664fabf87a309e,amplitude,62.67,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:08:50.843Z,2026-06-13T08:08:50.943Z
6a2d101700664fabf87a30a1,amplitude,51.4,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:08:55.766Z,2026-06-13T08:08:55.868Z
6a2d101c00664fabf87a30a4,amplitude,52.84,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:09:00.888Z,2026-06-13T08:09:00.988Z
6a2d102100664fabf87a30a7,amplitude,51.5,dB,epicerie-iga,6a2d09e3b36c2f20de8ad53f,2026-06-13T08:09:05.797Z,2026-06-13T08:09:05.897Z
